full_path,line,fixed_line
Schönefeld bei Berlin|Berlin Grünbergallee|Berlin Altglienicke|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Plänterwald|Berlin Treptower Park|Berlin Warschauer Straße|Berlin Ostbahnhof S|Berlin Jannowitzbrücke|Berlin Alexanderplatz S|Berlin Hackescher Markt|Berlin Friedrichstraße S|Berlin Hbf S Bahn|Berlin Bellevue|Berlin Tiergarten|Berlin Zoologischer Garten S|Berlin Savignyplatz|Berlin Charlottenburg S|Berlin Westkreuz|Berlin Messe Süd Eichkamp|Berlin Heerstraße|Berlin Olympiastadion|Berlin Pichelsberg|Stresow,9,S9
München Hbf|München Pasing|Mammendorf|Haspelmoor|Althegnenberg|Mering|Mering St Afra|Kissing|Augsburg Hochzoll|Augsburg Haunstetterstraße|Augsburg Hbf|Augsburg Oberhausen|Neusäß|Westheim Schwab|Diedorf Schwab|Gessertshausen|Kutzenhausen|Dinkelscherben|Freihalden|Jettingen|Burgau Schwab|Mindelaltheim|Offingen|Günzburg|Leipheim|Nersingen|Neu Ulm,9,RE9
Ulm Hbf|Neu Ulm|Nersingen|Leipheim|Günzburg|Offingen|Mindelaltheim|Burgau Schwab|Jettingen|Freihalden|Dinkelscherben|Kutzenhausen|Gessertshausen|Diedorf Schwab|Westheim Schwab|Neusäß|Augsburg Oberhausen|Augsburg Hbf|Augsburg Haunstetterstraße|Augsburg Hochzoll|Kissing|Mering St Afra|Mering|Althegnenberg|Haspelmoor|Mammendorf|München Pasing,9,RE9
Berlin Spandau S|Berlin Stresow|Berlin Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd Eichkamp|Berlin Westkreuz|Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Berlin Tiergarten|Berlin Bellevue|Berlin Hbf S Bahn|Berlin Friedrichstraße S|Berlin Hackescher Markt|Berlin Alexanderplatz S|Berlin Jannowitzbrücke|Berlin Ostbahnhof S|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin Schöneweide S|Berlin Johannisthal|Berlin Adlershof|Berlin Altglienicke|Grünbergallee,9,S9
Halle Saale Hbf|Röblingen am See|Lutherstadt Eisleben|Wolferode|Blankenheim Sangerhausen|Sangerhausen|Wallhausen Helme|Bennungen|Roßla|Berga Kelbra|Görsbach|Heringen Helme|Nordhausen|Werther|Wolkramshausen|Nohra Wipper|Wipperdorf|Bleicherode Ost|Gebra Hainleite|Sollstedt|Bernterode|Gernrode Niederorschel|Hausen Eichsfeld|Leinefelde|Beuren|Wingerode|Bodenrode|Heilbad Heiligenstadt,9,RE9
Flughafen BER S Bahn|Waßmannsdorf|Schönefeld bei Berlin|Berlin Grünbergallee|Berlin Altglienicke|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Plänterwald|Berlin Treptower Park|Berlin Warschauer Straße|Berlin Ostbahnhof S|Berlin Jannowitzbrücke|Berlin Alexanderplatz S|Berlin Hackescher Markt|Berlin Friedrichstraße S|Berlin Hbf S Bahn|Berlin Bellevue|Berlin Tiergarten|Berlin Zoologischer Garten S|Berlin Savignyplatz|Berlin Charlottenburg S|Berlin Westkreuz|Berlin Messe Süd Eichkamp|Berlin Heerstraße|Berlin Olympiastadion|Pichelsberg,9,S9
Eichenberg|Heilbad Heiligenstadt|Bodenrode|Wingerode|Beuren|Leinefelde|Hausen Eichsfeld|Gernrode Niederorschel|Bernterode|Sollstedt|Gebra Hainleite|Bleicherode Ost|Wipperdorf|Nohra Wipper|Wolkramshausen|Werther|Nordhausen|Heringen Helme|Görsbach|Berga Kelbra|Roßla|Bennungen|Wallhausen Helme|Sangerhausen|Blankenheim Sangerhausen|Wolferode|Lutherstadt Eisleben|Röblingen am See,9,RE9
Flughafen BER S Bahn|Waßmannsdorf|Schönefeld bei Berlin|Berlin Grünbergallee|Berlin Altglienicke|Berlin Adlershof|Berlin Johannisthal|Berlin Schöneweide S|Berlin Baumschulenweg|Berlin Plänterwald|Berlin Treptower Park|Berlin Warschauer Straße|Berlin Ostbahnhof S|Berlin Jannowitzbrücke|Berlin Alexanderplatz S|Berlin Hackescher Markt|Berlin Friedrichstraße S|Berlin Hbf S Bahn|Berlin Bellevue|Berlin Tiergarten|Berlin Zoologischer Garten S|Berlin Savignyplatz|Berlin Charlottenburg S|Berlin Westkreuz|Berlin Messe Süd Eichkamp|Berlin Heerstraße|Berlin Olympiastadion|Berlin Pichelsberg|Stresow,9,S9
Berlin Spandau S|Berlin Stresow|Berlin Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd Eichkamp|Berlin Westkreuz|Berlin Charlottenburg S|Berlin Savignyplatz|Berlin Zoologischer Garten S|Berlin Tiergarten|Berlin Bellevue|Berlin Hbf S Bahn|Berlin Friedrichstraße S|Berlin Hackescher Markt|Berlin Alexanderplatz S|Berlin Jannowitzbrücke|Berlin Ostbahnhof S|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin Schöneweide S|Berlin Johannisthal|Berlin Adlershof|Berlin Altglienicke|Berlin Grünbergallee|Schönefeld bei Berlin|Waßmannsdorf,9,S9
Eichenberg|Arenshausen|Uder|Heilbad Heiligenstadt|Bodenrode|Wingerode|Beuren|Leinefelde|Gernrode Niederorschel|Bernterode|Sollstedt|Gebra Hainleite|Bleicherode Ost|Wipperdorf|Nohra Wipper|Wolkramshausen|Werther|Nordhausen|Heringen Helme|Görsbach|Berga Kelbra|Roßla|Bennungen|Wallhausen Helme|Sangerhausen|Blankenheim Sangerhausen|Wolferode|Lutherstadt Eisleben|Röblingen am See,9,RE9
Halle Saale Hbf|Teutschenthal|Röblingen am See|Lutherstadt Eisleben|Wolferode|Blankenheim Sangerhausen|Riestedt|Sangerhausen|Wallhausen Helme|Bennungen|Roßla|Berga Kelbra|Görsbach|Heringen Helme|Nordhausen|Werther|Wolkramshausen|Nohra Wipper|Wipperdorf|Bleicherode Ost|Gebra Hainleite|Sollstedt|Bernterode|Gernrode Niederorschel|Hausen Eichsfeld|Leinefelde|Beuren|Wingerode|Bodenrode|Heilbad Heiligenstadt,9,RE9
Kassel Hbf|Hann Münden|Witzenhausen Nord|Eichenberg|Heilbad Heiligenstadt|Bodenrode|Wingerode|Beuren|Leinefelde|Hausen Eichsfeld|Gernrode Niederorschel|Bernterode|Sollstedt|Gebra Hainleite|Bleicherode Ost|Wipperdorf|Nohra Wipper|Wolkramshausen|Werther|Nordhausen|Heringen Helme|Görsbach|Berga Kelbra|Roßla|Bennungen|Wallhausen Helme|Sangerhausen|Blankenheim Sangerhausen|Wolferode|Lutherstadt Eisleben|Röblingen am See,9,RE9
Hagen Hbf|Hagen Wehringhausen|Hagen Heubing|Hagen Westerbauer|Gevelsberg Knapp|Gevelsberg Hbf|Gevelsberg Kipp|Gevelsberg West|Schwelm|Schwelm West|Wuppertal Langerfeld|Wuppertal Oberbarmen|Wuppertal Barmen|Wuppertal Unterbarmen|Wuppertal Hbf|Wuppertal Steinbeck|Wuppertal Zoologischer Garten|Wuppertal Sonnborn|Wuppertal Vohwinkel|Wülfrath Aprath|Velbert Rosenhügel|Velbert Neviges|Velbert Langenberg|Velbert Nierenhof|Essen Kupferdreh|Essen Holthausen|Essen Überruhr|Essen Steele|Essen Hbf|Essen West|Essen Borbeck Süd|Essen Borbeck|Essen Gerschede,9,S9
Amberg,40,RE40
Burg b Magdeburg,40,RB40
Nürnberg Hbf|Hersbruck rechts Pegnitz,40,RE40
Nürnberg Hbf|Lauf rechts Pegnitz|Hersbruck rechts Pegnitz,40,RE40
Helmstedt|Frellstedt|Königslutter,40,RB40
Genthin|Güsen b Genthin|Burg b Magdeburg,40,RB40
Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
Helmstedt|Marienborn|Wefensleben|Eilsleben b Magdeburg,40,RB40
Magdeburg Hbf|Magdeburg Neustadt|Magdeburg Herrenkrug|Biederitz,40,RB40
Ebenhausen Unterfr|Poppenhausen|Oberwerrn|Schweinfurt Hbf,40,RB40
Nürnberg Hbf|Hersbruck r Pegnitz|Neukirchen b Sulzb|Sulzbach Rosenberg|Amberg,40,RE40
Neukirchen b Sulzb|Sulzbach Rosenberg|Amberg|Schwandorf|Maxhütte Haidhof,40,RE40
Ebenhausen Unterfr|Rottershausen|Münnerstadt|Burglauer|Bad Neustadt Saale,40,RB40
München Hbf Gl.5 10|München Ost|Markt Schwaben|Dorfen Bahnhof|Ampfing,40,RB40
München Ost|Markt Schwaben|Hörlkofen|Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
Neukirchen b Sulzb|Sulzbach Rosenberg|Amberg|Freihöls|Schwandorf|Maxhütte Haidhof,40,RE40
Mühldorf Oberbay|Ampfing|Schwindegg|Dorfen Bahnhof|Markt Schwaben|München Ost,40,RB40
Neukirchen b Sulzb|Sulzbach Rosenberg|Amberg|Irrenlohe|Schwandorf|Maxhütte Haidhof,40,RE40
München Hbf|München Ost|Markt Schwaben|Hörlkofen|Dorfen Bahnhof|Ampfing,40,RB40
Essen Hbf|Essen Kray Süd|Wattenscheid|Bochum Hbf|Witten Hbf|Wetter Ruhr,40,RB40
Mannheim Hbf|Heidelberg Hbf|Bad Schönborn Kronau|Bruchsal|Karlsruhe Hbf|Rastatt,40,RE40
Hagen Hbf|Hagen Vorhalle|Wetter Ruhr|Witten Hbf|Bochum Hbf|Wattenscheid,40,RB40
Schwandorf|Amberg|Sulzbach Rosenberg|Neukirchen b Sulzb|Etzelwang|Hartmannshof|Hersbruck rechts Pegnitz,40,RE40
Mühldorf Oberbay|Ampfing|Schwindegg|Dorfen Bahnhof|Hörlkofen|Markt Schwaben|München Ost,40,RB40
München Ost|Markt Schwaben|Hörlkofen|Dorfen Bahnhof|Schwindegg|Weidenbach|Ampfing,40,RB40
Schweinfurt Hbf|Poppenhausen|Ebenhausen Unterfr|Rottershausen|Münnerstadt|Burglauer|Bad Neustadt Saale,40,RB40
München Hbf Gl.5 10|München Ost|Markt Schwaben|Hörlkofen|Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
München Hbf|München Ost|Markt Schwaben|Hörlkofen|Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
Nürnberg Hbf|Hersbruck r Pegnitz|Hartmannshof|Etzelwang|Neukirchen b Sulzb|Sulzbach Rosenberg|Amberg,40,RE40
München Hbf Gl.5 10|München Ost|Markt Schwaben|Hörlkofen|Walpertskirchen|Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
Karlsruhe Hbf|Ettlingen West|Bruchhausen b Ettlingen|Malsch|Malsch Süd|Muggensturm Badesee|Muggensturm|Rastatt,40,RE40
Bad Neustadt Saale|Burglauer|Münnerstadt|Rottershausen|Ebenhausen Unterfr|Poppenhausen|Oberwerrn|Schweinfurt Hbf,40,RB40
Genthin|Güsen b Genthin|Burg Magdeburg|Möser|Gerwisch|Biederitz|Magdeburg Herrenkrug|Magdeburg Neustadt,40,RB40
Mühldorf Oberbay|Ampfing|Weidenbach|Schwindegg|Dorfen Bahnhof|Hörlkofen|Markt Schwaben|München Ost,40,RB40
Nürnberg Hbf|Lauf rechts Pegnitz|Hersbruck r Pegnitz|Hartmannshof|Etzelwang|Neukirchen b Sulzb|Sulzbach Rosenberg|Amberg,40,RE40
Schweinfurt Hbf|Oberwerrn|Poppenhausen|Ebenhausen Unterfr|Rottershausen|Münnerstadt|Burglauer|Bad Neustadt Saale,40,RB40
Mühldorf Oberbay|Ampfing|Schwindegg|Dorfen Bahnhof|Walpertskirchen|Hörlkofen|Markt Schwaben|München Ost,40,RB40
München Hbf|München Ost|Markt Schwaben|Hörlkofen|Thann Matzbach|Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
München Hbf|München Ost|Markt Schwaben|Hörlkofen|Walpertskirchen|Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
München Ost|Markt Schwaben|Hörlkofen|Walpertskirchen|Thann Matzbach|Dorfen Bahnhof|Schwindegg|Weidenbach|Ampfing,40,RB40
Mühldorf Oberbay|Ampfing|Weidenbach|Schwindegg|Dorfen Bahnhof|Walpertskirchen|Hörlkofen|Markt Schwaben|München Ost,40,RB40
Mellrichstadt Bf|Bad Neustadt Saale|Burglauer|Münnerstadt|Rottershausen|Ebenhausen Unterfr|Poppenhausen|Oberwerrn|Schweinfurt Hbf,40,RB40
Schweinfurt Stadt|Schweinfurt Mitte|Schweinfurt Hbf|Poppenhausen|Ebenhausen Unterfr|Rottershausen|Münnerstadt|Burglauer|Bad Neustadt Saale,40,RB40
München Hbf|München Ost|Markt Schwaben|Hörlkofen|Walpertskirchen|Thann Matzbach|Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
München Hbf Gl.5 10|München Ost|Markt Schwaben|Hörlkofen|Walpertskirchen|Thann Matzbach|Dorfen Bahnhof|Schwindegg|Ampfing,40,RB40
Mühldorf Oberbay|Ampfing|Schwindegg|Dorfen Bahnhof|Thann Matzbach|Walpertskirchen|Hörlkofen|Markt Schwaben|München Ost,40,RB40
Mühldorf Oberbay|Ampfing|Weidenbach|Schwindegg|Dorfen Bahnhof|Thann Matzbach|Walpertskirchen|Hörlkofen|Markt Schwaben|München Ost,40,RB40
Regensburg Hbf|Regenstauf|Maxhütte Haidhof|Schwandorf|Amberg|Sulzbach Rosenberg|Neukirchen b Sulzb|Etzelwang|Hartmannshof|Hersbruck rechts Pegnitz,40,RE40
München Hbf|München Ost|Markt Schwaben|Hörlkofen|Walpertskirchen|Thann Matzbach|Dorfen Bahnhof|Schwindegg|Weidenbach|Ampfing,40,RB40
Schweinfurt Stadt|Schweinfurt Mitte|Schweinfurt Hbf|Oberwerrn|Poppenhausen|Ebenhausen Unterfr|Rottershausen|Münnerstadt|Burglauer|Bad Neustadt Saale,40,RB40
Freudenstadt Hbf|Freudenstadt Industriegebiet|Freudenstadt Schulzentrum|Freudenstadt Stadt|Baiersbronn Bf|Schönmünzach|Forbach Schwarzw|Weisenbach|Gernsbach Bf|Gaggenau Bf|Rastatt,40,RE40
Freudenstadt Hbf|Freudenstadt Industriegebiet|Freudenstadt Schulzentrum|Freudenstadt Stadt|Baiersbronn Bf|Schönmünzach|Forbach Schwarzw|Weisenbach|Gernsbach Bf|Gaggenau Bf|Kuppenheim|Rastatt,40,RE40
Karlsruhe Hbf|Rastatt|Gaggenau Bf|Gernsbach Bf|Weisenbach|Forbach Schwarzw|Schönmünzach|Baiersbronn Bf|Freudenstadt Stadt|Freudenstadt Schulzentrum|Freudenstadt Industriegebiet|Freudenstadt Hbf,40,RE40
Grimmenthal|Wölfershausen|Bibra|Rentwertshausen|Mellrichstadt Bf|Bad Neustadt Saale|Burglauer|Münnerstadt|Rottershausen|Ebenhausen Unterfr|Poppenhausen|Schweinfurt Hbf,40,RB40
Magdeburg Hbf|Magdeburg Sudenburg|Niederndodeleben|Wellen Magdeburg|Ochtmersleben|Dreileben Drackenstedt|Ovelgünne|Eilsleben b Magdeburg|Wefensleben|Marienborn|Helmstedt|Frellstedt|Königslutter,40,RB40
Meiningen|Ritschenhausen|Wölfershausen|Bibra|Rentwertshausen|Mellrichstadt Bf|Bad Neustadt Saale|Burglauer|Münnerstadt|Rottershausen|Ebenhausen Unterfr|Poppenhausen|Oberwerrn|Schweinfurt Hbf,40,RB40
Meiningen|Untermaßfeld|Grimmenthal|Wölfershausen|Bibra|Rentwertshausen|Mellrichstadt Bf|Bad Neustadt Saale|Burglauer|Münnerstadt|Rottershausen|Ebenhausen Unterfr|Poppenhausen|Schweinfurt Hbf,40,RB40
Schopfloch b Freudenstadt|Dornstetten|Dornstetten Aach|Grüntal Wittlensweiler|Freudenstadt Hbf|Freudenstadt Industriegebiet|Freudenstadt Schulzentrum|Freudenstadt Stadt|Baiersbronn Bf|Schönmünzach|Forbach Schwarzw|Weisenbach|Gernsbach Bf|Gaggenau Bf|Rastatt,40,RE40
Freudenstadt Hbf|Freudenstadt Stadt|Baiersbronn Bf|Schönmünzach|Raumünzach|Forbach Schwarzw|Weisenbach|Gernsbach Bf|Hörden|Gaggenau Bf|Kuppenheim|Rastatt|Karlsruhe Hbf|Karlsruhe Durlach|Bruchsal|Bad Schönborn Kronau|Wiesloch Walldorf|Heidelberg Hbf,40,RE40
Braunschweig Hbf|Weddel Braunschw|Schandelah|Königslutter|Frellstedt|Helmstedt|Marienborn|Wefensleben|Eilsleben b Magdeburg|Ovelgünne|Dreileben Drackenstedt|Ochtmersleben|Wellen Magdeburg|Niederndodeleben|Magdeburg Sudenburg|Magdeburg Hbf|Magdeburg Neustadt|Magdeburg Herrenkrug|Biederitz,40,RB40
Burg Magdeburg|Möser|Gerwisch|Biederitz|Magdeburg Herrenkrug|Magdeburg Neustadt|Magdeburg Hbf|Magdeburg Sudenburg|Niederndodeleben|Wellen Magdeburg|Ochtmersleben|Dreileben Drackenstedt|Ovelgünne|Eilsleben b Magdeburg|Wefensleben|Marienborn|Helmstedt|Frellstedt|Königslutter,40,RB40
Freudenstadt Hbf|Freudenstadt Industriegebiet|Freudenstadt Schulzentrum|Freudenstadt Stadt|Friedrichstal b Freudenstadt|Baiersbronn Bf|Baiersbronn Schule|Klosterreichenbach|Heselbach|Röt|Huzenbach|Schwarzenberg|Schönmünzach|Kirschbaumwasen|Raumünzach|Forbach Schwarzw|Weisenbach|Hilpertsau|Gernsbach Bf|Gaggenau Mercedes Benz Werk|Gaggenau Bf|Kuppenheim|Rastatt,40,RE40
Herrenberg|Gäufelden|Bondorf b Herrenberg|Ergenzingen|Eutingen im Gäu|Eutingen Nord|Hochdorf b Horb|Horb Heiligenfeld|Bittelbronn|Schopfloch b Freudenstadt|Dornstetten|Dornstetten Aach|Grüntal Wittlensweiler|Freudenstadt Hbf|Freudenstadt Industriegebiet|Freudenstadt Schulzentrum|Freudenstadt Stadt|Baiersbronn Bf|Schönmünzach|Forbach Schwarzw|Weisenbach|Gernsbach Bf|Gaggenau Bf|Rastatt,40,RE40
Apolda,26,RB26
Berlin Anhalter Bahnhof,26,S26
Lichterfelde Süd,26,S26
Weimar,26,RB26
Berlin Anhalter Bf|Yorckstraße,26,S26
Berlin Blankenburg|Pankow Heinersdorf,26,S26
Berlin Lichterfelde Süd|Osdorferstraße,26,S26
Teltow Stadt|Lichterfelde Süd,26,S26
Berlin Nordbahnhof|Oranienburger Straße,26,S26
Berlin Potsdamer Platz S|Berlin Anhalter Bahnhof,26,S26
Berlin Nordbahnhof|Humboldthain,26,S26
Berlin Gesundbrunnen S|Humboldthain,26,S26
Freiburg Breisgau Hbf|Gundelfingen,26,RB26
Berlin Mahlsdorf|Strausberg,26,RB26
Berlin Pankow|Bornholmer Straße,26,S26
Berlin Lichterfelde Ost S|Berlin Lankwitz|Südende,26,S26
Bonn Hbf|Roisdorf|Bornheim Sechtem,26,RB26
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Yorckstraße,26,S26
Teltow Stadt|Berlin Lichterfelde Süd|Osdorferstraße,26,S26
Gau Algesheim|Bingen Gaulsheim|Bingen Rhein Stadt,26,RB26
Berlin Lichtenberg|Berlin Mahlsdorf|Strausberg,26,RB26
Freiburg Breisgau Hbf|Freiburg Herdern|Freiburg Zähringen|Gundelfingen,26,RB26
Berlin Pankow|Berlin Bornholmer Str.|Berlin Gesundbrunnen S|Humboldthain,26,S26
Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Priesterweg,26,S26
Berlin Blankenburg|Berlin Pankow Heinersdorf|Berlin Pankow|Bornholmer Straße,26,S26
Berlin Nordbahnhof|Berlin Humboldthain|Berlin Gesundbrunnen S|Bornholmer Straße,26,S26
Berlin Ostkreuz|Berlin Lichtenberg|Berlin Mahlsdorf|Strausberg,26,RB26
Berlin Anhalter Bf|Berlin Yorckstr. S2|Berlin Südkreuz S|Priesterweg,26,S26
Berlin Gesundbrunnen S|Berlin Humboldthain|Berlin Nordbahnhof|Oranienburger Straße,26,S26
Müncheberg Mark|Rehfelde|Herrensee|Strausberg,26,RB26
Berlin Lichterfelde Süd|Berlin Osdorfer Straße|Berlin Lichterfelde Ost S|Berlin Lankwitz|Südende,26,S26
Berlin Anhalter Bf|Berlin Yorckstr. S2|Berlin Südkreuz S|Berlin Priesterweg|Südende,26,S26
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S2|Berlin Südkreuz S|Priesterweg,26,S26
Berlin Nordbahnhof|Berlin Humboldthain|Berlin Gesundbrunnen S|Berlin Bornholmer Str.|Berlin Pankow|Pankow Heinersdorf,26,S26
Berlin Pankow|Berlin Bornholmer Str.|Berlin Gesundbrunnen S|Berlin Humboldthain|Berlin Nordbahnhof|Oranienburger Straße,26,S26
Berlin Blankenburg|Berlin Pankow Heinersdorf|Berlin Pankow|Berlin Bornholmer Str.|Berlin Gesundbrunnen S|Humboldthain,26,S26
Berlin Lichterfelde Süd|Berlin Osdorfer Straße|Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Priesterweg,26,S26
Teltow Stadt|Berlin Lichterfelde Süd|Berlin Osdorfer Straße|Berlin Lichterfelde Ost S|Berlin Lankwitz|Südende,26,S26
Bingen Rhein Hbf|Trechtingshausen|Niederheimbach|Bacharach|Oberwesel|St. Goar,26,RB26
Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Berlin Priesterweg|Berlin Südkreuz S|Yorckstraße,26,S26
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S2|Berlin Südkreuz S|Berlin Priesterweg|Südende,26,S26
Offenburg|Friesenheim Baden|Lahr Schwarzw|Orschweier|Ringsheim/Europa Park|Herbolzheim Breisgau,26,RB26
Müllheim Baden|Buggingen|Heitersheim|Bad Krozingen|Norsingen|Schallstadt,26,RB26
Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße S|Berlin Brandenburger Tor|Berlin Potsdamer Platz S|Berlin Anhalter Bahnhof,26,S26
Koblenz Hbf|Rhens|Spay|Boppard Hbf|Boppard Bad Salzig|Boppard Hirzenach|St. Goar,26,RB26
Küstrin Kietz|Seelow Gusow|Müncheberg Mark|Rehfelde|Herrensee|Strausberg|Berlin Mahlsdorf,26,RB26
Freiburg Breisgau Hbf|Freiburg St Georgen|Ebringen|Schallstadt|Norsingen|Bad Krozingen|Heitersheim,26,RB26
Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße S|Berlin Brandenburger Tor|Berlin Potsdamer Platz S|Berlin Anhalter Bf|Yorckstraße,26,S26
Bingen Rhein Stadt|Bingen Rhein Hbf|Trechtingshausen|Niederheimbach|Bacharach|Oberwesel|St. Goar,26,RB26
Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Berlin Priesterweg|Berlin Südkreuz S|Berlin Yorckstr. S2|Berlin Anhalter Bahnhof,26,S26
Teltow Stadt|Berlin Lichterfelde Süd|Berlin Osdorfer Straße|Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Priesterweg,26,S26
Köln Messe/Deutz|Köln Hbf|Köln West|Köln Süd|Hürth Kalscheuren|Brühl|Bornheim Sechtem,26,RB26
Freiburg Breisgau Hbf|Gundelfingen Breisgau|Denzlingen|Emmendingen|Riegel Malterdingen|Kenzingen|Herbolzheim Breisgau,26,RB26
Berlin Anhalter Bf|Berlin Yorckstr. S2|Berlin Südkreuz S|Berlin Priesterweg|Berlin Südende|Berlin Lankwitz|Berlin Lichterfelde Ost S|Osdorferstraße,26,S26
Berlin Gesundbrunnen S|Berlin Humboldthain|Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße S|Berlin Brandenburger Tor|Berlin Potsdamer Platz S|Berlin Anhalter Bahnhof,26,S26
Freiburg Breisgau Hbf|Ebringen|Schallstadt|Norsingen|Bad Krozingen|Heitersheim|Buggingen|Müllheim Baden,26,RB26
Köln/Bonn Flughafen|Köln Messe/Deutz|Köln Hbf|Köln West|Köln Süd|Hürth Kalscheuren|Brühl|Bornheim Sechtem,26,RB26
Koblenz Stadtmitte|Koblenz Hbf|Rhens|Spay|Boppard Hbf|Boppard Bad Salzig|Boppard Hirzenach|St. Goar,26,RB26
Freiburg Breisgau Hbf|Gundelfingen Breisgau|Denzlingen|Kollmarsreute|Emmendingen|Riegel Malterdingen|Kenzingen|Herbolzheim Breisgau,26,RB26
Berlin Lichterfelde Süd|Berlin Osdorfer Straße|Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Berlin Priesterweg|Berlin Südkreuz S|Yorckstraße,26,S26
Berlin Blankenburg|Berlin Pankow Heinersdorf|Berlin Pankow|Berlin Bornholmer Str.|Berlin Gesundbrunnen S|Berlin Humboldthain|Berlin Nordbahnhof|Oranienburger Straße,26,S26
Freiburg Breisgau Hbf|Denzlingen|Emmendingen|Teningen Mundingen|Köndringen|Riegel Malterdingen|Kenzingen|Herbolzheim Breisgau,26,RB26
Andernach|Weißenthurm|Mülheim Kärlich|Koblenz Lützel|Koblenz Stadtmitte|Koblenz Hbf|Boppard Hbf|Boppard Bad Salzig|St. Goar,26,RB26
Berlin Gesundbrunnen S|Berlin Humboldthain|Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße S|Berlin Brandenburger Tor|Berlin Potsdamer Platz S|Berlin Anhalter Bf|Yorckstraße,26,S26
Berlin Anhalter Bf|Berlin Yorckstr. S2|Berlin Südkreuz S|Berlin Priesterweg|Berlin Südende|Berlin Lankwitz|Berlin Lichterfelde Ost S|Berlin Osdorfer Straße|Lichterfelde Süd,26,S26
Bonn Hbf|Roisdorf|Sechtem|Brühl|Hürth Kalscheuren|Köln Süd|Köln West|Köln Hbf|Köln Messe/Deutz,26,RB26
Bingen Rhein Hbf|Bingen Rhein Stadt|Bingen Gaulsheim|Gau Algesheim|Ingelheim|Heidesheim Rheinhess|Uhlerborn|Budenheim|Mainz Mombach,26,RB26
Emmendingen|Kollmarsreute|Denzlingen|Freiburg Breisgau Hbf|Ebringen|Schallstadt|Norsingen|Bad Krozingen|Heitersheim,26,RB26
Teltow Stadt|Berlin Lichterfelde Süd|Berlin Osdorfer Straße|Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Berlin Priesterweg|Berlin Südkreuz S|Yorckstraße,26,S26
Berlin Nordbahnhof|Berlin Oranienburger Straße|Berlin Friedrichstraße S|Berlin Brandenburger Tor|Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S2|Berlin Südkreuz S|Priesterweg,26,S26
Berlin Lichterfelde Süd|Berlin Osdorfer Straße|Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Berlin Priesterweg|Berlin Südkreuz S|Berlin Yorckstr. S2|Berlin Anhalter Bahnhof,26,S26
Remagen|Oberwinter|Rolandseck|Bonn Mehlem|Bonn Bad Godesberg|Bonn UN Campus|Bonn Hbf|Roisdorf|Bornheim Sechtem,26,RB26
Berlin Potsdamer Platz S|Berlin Anhalter Bf|Berlin Yorckstr. S2|Berlin Südkreuz S|Berlin Priesterweg|Berlin Südende|Berlin Lankwitz|Berlin Lichterfelde Ost S|Osdorferstraße,26,S26
Teltow Stadt|Berlin Lichterfelde Süd|Berlin Osdorfer Straße|Berlin Lichterfelde Ost S|Berlin Lankwitz|Berlin Südende|Berlin Priesterweg|Berlin Südkreuz S|Berlin Yorckstr. S2|Berlin Anhalter Bahnhof,26,S26
